1,0
1.1,0.0953101798043249418
1.2,0.1823215567939545926
1.3,0.2623642644674910828
1.4,0.3364722366212128588
1.5,0.4054651081081643818
1.6,0.4700036292457356160
1.7,0.5306282510621703958
1.8,0.5877866649021190082
1.9,0.6418538861723947234
2.0,0.6931469300593198086
2.1,0.7419373447293773935
2.2,0.7884573603642702437
2.3,0.8329091229351039196
2.4,0.8754687373538998638
2.5,0.9162907318741550651
2.6,0.9555114450274364241
2.7,0.9932517730102834635
2.8,1.0296194171811581680
2.9,1.0647107369924282903
3.0,1.0986120381674841905
3.1,1.1314021114911006431
3.2,1.1631508098056809370
3.3,1.1939224684724344642
3.4,1.2237754316221156336
3.5,1.2527629684953679954
3.6,1.2809338454620643803
3.7,1.3083328196501788338
3.8,1.3350010667323400134
3.9,1.3609765531356006904
4.0,1.3862941106192651177
4.1,1.4109869737102620583
4.2,1.4350845252893226960
4.3,1.4586150226995166520
4.4,1.4816045409242155406
4.5,1.5040773967762740727
4.6,1.5260563034950492288
4.7,1.5475625087160129764
4.8,1.5686159179138451730
4.9,1.5892352051165810077
5.0,1.6094376619334748737
5.1,1.6292405397302800263
5.2,1.6486586255873817448
5.3,1.6677068205580760626
5.4,1.6863989535702287613
5.5,1.7047480922384252340
5.6,1.7227665977411034619
5.7,1.7404661748405045406
5.8,1.7578579175523735807
5.9,1.7749523509116738480
6.0,1.7917592187274294998
6.1,1.8082887711792655035
6.2,1.8245492920510459452
6.3,1.8405496333974869162
6.4,1.8562979903656262341
6.5,1.8718021769015914258
6.6,1.8870696490323797734
6.7,1.9021075263969204488
6.8,1.9169226121820609433
6.9,1.9315214116032137797
7.0,1.9459098985546878043
7.1,1.9600947840472696761
7.2,1.9740810260220097008
7.3,1.9878743481543453573
7.4,2.0014800002101241313
7.5,2.0149030205422647557
7.6,2.0281482472922853074
7.7,2.0412203288596382383
7.8,2.0541237336955459811
7.9,2.0668627594729758916
8.0,2.0794412911792104272
8.1,2.0918640616783930204
8.2,2.1041341542702073783
8.3,2.1162555148025522891
8.4,2.1282317058492679926
8.5,2.1400661634962707698
8.6,2.1517622032594619614
8.7,2.1633230256605379822
8.8,2.1747517214841608392
8.9,2.1860512767380942356
9.0,2.1972243268355938818
9.1,2.2082744135228042960
9.2,2.2192034840549945747
9.3,2.2300144001592103031
9.4,2.2407096892759582734
9.5,2.2512917986064951496
9.6,2.2617630984737904670
9.7,2.2721258855093370859
9.8,2.2823823856765262866
9.9,2.2925347571405443239
10.0,2.3025848424934201828
10.1,2.3125354238472137055
10.2,2.3223877202902253461
10.3,2.3321438952355901365
10.4,2.3418058061473270415
10.5,2.3513752571634776861
10.6,2.3608540011180213722
10.7,2.3702437414678604372
10.8,2.3795461341301740599
10.9,2.3887627892350980974
11.0,2.3978950222977450427
11.1,2.4069451083182883903
11.2,2.4159137783010488075
11.3,2.4248027257182949343
11.4,2.4336133554004498377
11.5,2.4423470353692043803
11.6,2.4510050981123188747
11.7,2.4595888418037103828
11.8,2.4680995314716191270
11.9,2.4765384001174837823
12.0,2.4849063992873748087
12.1,2.4932054526026953425
12.2,2.5014359517392108229
12.3,2.5095992623783718610
12.4,2.5176964726109912414
12.5,2.5257286443082554386
12.6,2.5336968139574322258
12.7,2.5416019934645455370
12.8,2.5494451709255715328
12.9,2.5572273113676265116
13.0,2.5649491069609112346
13.1,2.5726122302071057985
13.2,2.5802168295923251190
13.3,2.5877640352277081309
13.4,2.5952547069568657455
13.5,2.6026896854443837636
13.6,2.6100697927420062370
13.7,2.6173958328340791791
13.8,2.6246685921631590585
13.9,2.6318888401366461538
14.0,2.6390570791146331131
14.1,2.6461747973841225324
14.2,2.6532419646072149953
14.3,2.6602595372658616458
14.4,2.6672282065819549967
14.5,2.6741486494265287164
14.6,2.6810215287142906670
14.7,2.6878474937846905653
14.8,2.6946271807700694300
14.9,2.7013612129514135378
15.0,2.7080499506015845646
15.1,2.7146947438208785830
15.2,2.7212954278522306526
15.3,2.7278528283983898286
15.4,2.7343675094195835347
15.5,2.7408400239252009351
15.6,2.7472709142554912748
15.7,2.7536607123542623211
15.8,2.7600099400329211704
15.9,2.7663191092261859222
16.0,2.7725884717391557362
16.1,2.7788192719904174887
16.2,2.7850112422383383393
16.3,2.7911651078127166995
16.4,2.7972813348301525846
16.5,2.8033603809065349245
16.6,2.8094026953624976951
16.7,2.8154087194227093708
16.8,2.8213788864092132913
16.9,2.8273136219290276457
17.0,2.8332130935555905788
17.1,2.8390784635086143356
17.2,2.8449093838194073066
17.3,2.8507065015037333122
17.4,2.8564702062204831897
17.5,2.8622008809294683686
17.6,2.8678989020441062439
17.7,2.8735646395797834055
17.8,2.8791984572980395142
17.9,2.8848007128467091697
18.0,2.8903715073955391909
18.1,2.8959119382717802398
18.2,2.9014215940827496149
18.3,2.9069010598473753054
18.4,2.9123506646149397808
18.5,2.9177707320842791333
18.6,2.9231615807191557088
18.7,2.9285235238605408879
18.8,2.9338568698359035723
18.9,2.9391619220655965528
19.0,2.9444387286658149587
19.1,2.9496883350525843657
19.2,2.9549102790337358122
19.3,2.9601050959108399171
19.4,2.9652730660692822933
19.5,2.9704144655697011163
19.6,2.9755295662364716910
19.7,2.9806186357439427703
19.8,2.9856819377004896029
19.9,2.9907197317304465689
20.0,2.9957320230533654920
